kurtosisx,kurtosisy,kurtosisz,kurtosisf,abs_kurtosisx,abs_kurtosisy,abs_kurtosisz,abs_kurtosisf,minx,miny,minz,minf,abs_minx,abs_miny,abs_minz,abs_minf,maxx,maxy,maxz,maxf,abs_maxx,abs_maxy,abs_maxz,abs_maxf,meanx,meany,meanz,meanf,abs_meanx,abs_meany,abs_meanz,abs_meanf,medianx,mediany,medianz,medianf,label
1.593593886,-1.449247588,-0.650140979,1.002586921,1.501899667,-1.500373603,-0.909686043,1.006319897,0.008376497,0.007799906,0.00765121,0.000756241,0.006133854,0.007768826,0.001941931,0.006569013,0.9791284,0.813838384,0.892629172,1.000516637,0.984635743,0.818280404,0.897245886,1.009699686,0.323209125,0.189427389,0.328216755,0.334529265,0.330319914,0.194332909,0.3238557,0.326797981,0.379288131,0.123013231,0.303977143,0.398718218,3
-0.077325784,-0.742087659,-1.090332283,5.614462047,-0.287526737,-0.660165958,5.109914829,5.620058194,-0.009035285,-0.008447491,-0.006458505,-0.009419191,-0.00088529,-0.004467448,-0.007920407,-0.002981733,0.655710633,0.991651768,0.993961257,0.997673129,0.657757306,0.991324865,0.994325768,0.998450474,0.190826681,0.214457796,0.29147496,0.447621972,0.200174702,0.214467002,0.290621317,0.445368525,0.005785042,-0.002278943,-0.001408905,0.398292255,2
-0.06910171,-0.747865415,-1.087278326,5.610042679,-0.290026399,-0.66356221,5.103043971,5.619897513,-0.001513237,-0.000355731,-0.008806512,-0.009047293,-0.008548457,-0.004772081,-0.000408818,-0.002557675,0.660407294,0.990624079,0.99190975,0.997958808,0.653776795,0.993847215,0.995017802,0.997281709,0.195457603,0.212949329,0.286036719,0.450546062,0.191113861,0.221997642,0.28828801,0.448363683,0.007255557,-0.005313373,-0.006256267,0.397311499,2
2.008627988,-0.350940621,0.313921441,1.379633041,4.598645911,-0.345766597,2.145139698,2.312017504,0.00188893,0.005620118,0.007641069,0.007565231,0.005326065,0.008542328,0.003282646,0.001512867,0.735816622,0.857916841,1.002207888,1.009731469,0.740911499,0.858199522,1.005754508,1.00899984,0.289000762,0.2665075,0.305685942,0.41545331,0.284903517,0.264134858,0.30496188,0.417961486,0.34733846,0.22144181,0.246670942,0.401113042,3
0.098852292,-0.103418442,13.86803696,0.194204401,0.10125373,-0.101448993,13.86531992,0.278536736,0.012156742,0.002335943,0.009091193,0.003913975,0.012096963,0.006610111,0.000552639,0.004430767,0.667661158,0.640435059,1.002566394,1.002429927,0.671356664,0.641691427,1.009589241,1.000538917,0.035561431,0.003905136,0.009464851,0.434874382,0.030398941,0.008173617,0.0033599,0.441353635,0.029139926,0.005448926,0.002140032,0.402058792,0
0.508882381,0.582575648,1.511372654,17.98082384,0.502314049,0.641362174,5.301660757,17.99457145,-0.006803867,-0.008490669,-0.005729828,-0.002044144,-0.004404966,-0.004239649,-0.005690185,-0.009374139,0.759550291,0.994474456,0.948976759,0.999020218,0.755127975,0.998432135,0.94689927,0.995232927,0.194245797,0.178824968,0.19273513,0.328432606,0.197536469,0.178694148,0.184725133,0.323505164,0.005253748,-0.006255975,0.001046171,0.331340111,1
0.242046283,0.349316684,1.106411442,16.04948006,0.247748566,0.363642644,4.587595394,16.05319552,-0.00208019,-0.003576366,-0.000220343,-0.006877052,-0.00744451,-0.0033829,-0.009344776,-0.007255854,0.808725796,0.979820836,0.942573386,0.997902509,0.81571781,0.979302172,0.937091707,0.99460931,0.168678768,0.179899352,0.173591122,0.372418209,0.175291792,0.174396804,0.17422801,0.373014563,0.011499776,-0.002377427,-0.005444056,0.395836701,1
1.007931884,0.091522794,0.267603716,0.800638789,1.007152043,0.094541836,0.27321614,1.120074266,-0.002850548,0.249569455,0.021750823,-0.005393336,-0.003648587,0.254791831,0.019707308,-0.009798553,0.619530364,0.998900676,0.926105095,0.997696725,0.615195129,0.993890435,0.925692621,0.993064774,0.265998418,0.601709978,0.347336375,0.324741091,0.266918062,0.599571925,0.343607159,0.328398916,0.292245961,0.580706944,0.320550123,0.324717171,5
65.73508397,2.019616638,0.936844126,1.385419147,29.0049512,-1.426973713,3.245713206,1.396230314,0.001532974,0.000552717,0.005115939,0.009334111,0.001481404,0.002246812,0.003620397,0.004204553,1.001237702,1.008483603,1.009671882,1.008726518,1.004154902,1.00943751,1.000469243,1.000334865,0.655708614,0.205840921,0.248328096,0.468797297,0.655330177,0.211300122,0.251242208,0.469900603,0.649847188,0.016394318,0.122407225,0.430196189,4
4.725522944,2.691357569,7.567277887,4.747983176,5.635492336,3.202563605,7.569625334,4.754524633,-0.007582565,-0.001013674,-0.007236664,-0.0080649,-0.00732369,-0.00777365,-0.005575996,-0.008286883,0.957144298,0.999016921,0.637436945,0.990793349,0.955443767,0.997024337,0.632803649,0.999713196,0.298309681,0.323027482,0.148415992,0.192756856,0.300712695,0.316386963,0.149346326,0.202264255,0.35502593,0.314867439,0.179100249,-0.000603927,3
65.73173152,2.01419315,0.940137941,1.380101485,29.00707059,-1.42330846,3.248889553,1.401498647,0.008103705,0.00969416,0.003262923,0.002106821,0.000747684,0.002672792,0.006758483,0.005447854,1.005980138,1.001103618,1.003449604,1.007404681,1.008120138,1.002698993,1.000310485,1.005476123,0.656551726,0.207661484,0.253704899,0.464315916,0.654406203,0.206575611,0.248824258,0.469029745,0.655258698,0.013890129,0.121088481,0.429984772,4
65.72774689,2.015358292,0.935541649,1.384971652,29.008777,-1.422641914,3.250174406,1.400185348,0.007547961,0.006281119,0.00994061,0.009977115,0.006376611,0.004006919,0.001972234,0.003639046,1.003198527,1.005290209,1.0010567,1.008082531,1.000531715,1.005117871,1.002769316,1.00426039,0.662352046,0.206476764,0.247045659,0.462192455,0.662066213,0.209811791,0.254997432,0.463308438,0.657956841,0.008582783,0.124250528,0.436876195,4
-0.061545235,-0.735099002,-1.073118909,5.623906598,-0.27782893,-0.646790993,5.119250554,5.633689711,0.009996648,0.004229407,0.009987949,0.00137002,0.003271789,0.007528934,0.00049121,0.004640823,0.669926012,1.003775159,1.000472459,1.00716826,0.665344859,1.007355253,1.001284235,1.001047939,0.203389555,0.226552938,0.297745897,0.462781143,0.203264903,0.225341095,0.299515437,0.45915528,0.017026144,0.005106114,0.006317217,0.408630044,2
1.021258068,0.453018647,0.985872103,14.73646193,0.596800098,0.531577809,6.918767875,14.75776931,0.007552121,3.30E-05,0.003230591,0.008900524,0.001752187,0.005110752,0.002559865,0.002703802,0.709124638,1.006059828,0.986501493,1.00070167,0.706775165,1.009320688,0.988536088,1.003921951,0.204793811,0.220509726,0.20910833,0.393560256,0.196851093,0.225772113,0.210213314,0.394638381,0.013650022,0.005836432,0.0027078,0.403938323,1
-0.071658505,-0.74487555,-1.081726939,5.616861513,-0.287205009,-0.659095071,5.110311059,5.617820859,-0.002011186,-0.007317782,-0.000137909,-0.00073948,-0.003574168,-0.003443281,-0.008856546,-0.000996454,0.657336808,0.994644766,0.9908969,0.99408075,0.659363934,0.991291775,0.989504184,0.993532216,0.193790897,0.220186926,0.291499574,0.445668489,0.191990057,0.215640724,0.28653183,0.450819588,0.003075602,-0.001098198,-0.001543532,0.394889832,2
1.020649068,0.451913536,0.986488662,14.73647081,0.600429575,0.535873032,6.921161705,14.75888635,0.007328203,0.008517281,0.002896003,0.008355837,0.0027716,0.00121417,0.003504904,0.004157215,0.705720156,1.001427314,0.994439741,1.000462711,0.710746761,1.003331332,0.993917146,1.008596663,0.20062641,0.226032731,0.204594291,0.390385463,0.200741266,0.222695923,0.209504346,0.388720803,0.012124071,0.009179592,0.00857529,0.405258337,1
1.99268966,-0.353444805,0.304570719,1.367507511,4.593992079,-0.355454355,2.136852055,2.310322662,-0.001157957,-0.007711275,-0.004124576,-0.009151083,-0.006888203,-0.004064315,-0.002646276,-0.00028369,0.723491358,0.852428678,0.994328292,0.997625525,0.731349096,0.855249646,0.990444469,0.995286473,0.282964045,0.255458395,0.301820224,0.409983206,0.280777528,0.253042621,0.298456136,0.412517014,0.33516329,0.208794617,0.242894236,0.398730467,3
1.09934089,-1.293753982,-1.465156414,4.456889499,1.039457058,-1.262226051,5.352222132,4.467541124,-0.008191459,-0.00460455,-0.003382889,-0.004488958,-0.009850341,-0.005476824,-0.00832876,-0.006098656,0.802579326,0.999024967,0.987782707,0.993485388,0.801060404,0.990269623,0.984215872,0.995881211,0.265397389,0.36611123,0.373704914,0.27542183,0.268371328,0.360567637,0.375720586,0.271328741,0.306439418,0.244834185,0.144818101,0.070690346,2
0.10218127,-0.109204838,13.86651793,0.193892192,0.10363715,-0.104376605,13.87074343,0.273959678,0.005225426,0.006682045,0.005340767,0.009194503,0.010170727,0.004043422,0.004098286,0.009613151,0.668140537,0.638064545,1.009900877,1.00024715,0.669516711,0.641318821,1.009559504,1.006537115,0.035094465,0.012863844,0.008894627,0.437844444,0.033385428,0.010695915,0.004201658,0.43569514,0.028356757,0.008394985,0.005722925,0.402871719,0
1.590988824,-1.453655902,-0.651224193,1.001641627,1.501207542,-1.496478913,-0.909219641,1.004677867,0.007394065,0.002757128,0.004046213,0.004639972,0.000531039,0.006335493,0.000457904,0.003856841,0.983576471,0.819370853,0.902492413,1.004752345,0.982982651,0.812480252,0.897081645,1.009727167,0.33230705,0.188118461,0.324106411,0.328076635,0.332121431,0.187112125,0.323855325,0.334749494,0.378257573,0.131069772,0.304023446,0.397837412,3
4.733122229,2.696962856,7.58263472,4.75307692,5.64523279,3.215012185,7.58267901,4.7698739,0.009876172,0.003031681,0.001244348,0.003317325,0.003584922,0.009386724,0.000551301,0.007062184,0.96680696,1.008611402,0.649110519,1.00741388,0.965503036,1.008019834,0.643927382,1.002363128,0.301061636,0.328414382,0.165528743,0.209048045,0.301856906,0.331484274,0.158239687,0.211620813,0.361047663,0.33127551,0.192849862,0.009185704,3
0.085193271,-0.11561294,13.8609805,0.185036282,0.089806668,-0.115967085,13.86074068,0.269085989,-0.003520833,-0.001629015,-0.001207094,-0.002162402,-0.005643156,-0.006700124,-0.00051837,-0.000189479,0.657503338,0.635512183,0.995235583,0.992502352,0.658274752,0.627314177,0.993133808,0.998668557,0.028770156,-0.000455302,0.002251665,0.431823759,0.026640281,-0.006669915,-0.004994955,0.423707506,0.018621903,0.000395389,-0.005859113,0.396079888,0
65.72126992,2.009116017,0.933253279,1.368187238,28.99629814,-1.435927684,3.232819313,1.385662519,-0.007971872,-0.008270617,-0.007190974,-0.005749085,-0.009166615,-0.006680629,-0.009676519,-0.000309441,0.991704057,0.991980042,0.996056791,0.99214978,0.996013848,0.998123521,0.994621877,0.993737542,0.649538292,0.195704645,0.240509244,0.458830977,0.645318094,0.197493181,0.239331329,0.457771299,0.642067273,0.000563783,0.118490895,0.423498536,4
0.982368787,2.715497284,2.84630918,15.61479349,1.014380385,2.931373347,7.090387554,15.6220591,0.004606773,0.003495717,0.0044689,7.87E-05,0.006269085,0.003713695,0.000337708,0.009630678,0.953324967,0.927572967,0.977707486,1.006651484,0.947521187,0.92754579,0.973513586,1.005447422,0.17429235,0.153912217,0.150069194,0.333282906,0.174782618,0.152267965,0.156120077,0.33862937,0.017636202,0.009589027,0.007588411,0.339123119,1
1.012763203,0.106473982,0.277136205,0.805306517,1.019514585,0.098731127,0.28426777,1.131650105,0.001522187,0.263240038,0.034359613,0.003080481,0.005381534,0.265584014,0.032029974,0.000934367,0.625203264,1.000516309,0.937698618,1.005566896,0.629172367,1.007087163,0.935545064,1.002833252,0.27512978,0.608281101,0.357697539,0.335987823,0.275948211,0.614761988,0.358164128,0.338767169,0.304149626,0.593837437,0.333152039,0.340378192,5
1.0185128,0.099535416,0.277103032,0.806423672,1.014334762,0.107275098,0.281206246,1.137023778,0.001520345,0.260387119,0.037848673,0.004424958,0.001962083,0.267040323,0.029532821,0.00764938,0.626130756,1.004102153,0.938409183,1.007735544,0.620746853,1.005752911,0.933907331,1.002785194,0.276844635,0.614769177,0.352754801,0.338905089,0.278255607,0.616695548,0.355244844,0.335923881,0.300408789,0.588053284,0.333598155,0.338619045,5
1.098324179,-1.291101801,-1.46351625,4.456707957,1.04281986,-1.259415882,5.343908937,4.462717771,-0.002511371,-0.006936535,-0.007005838,-0.000374326,-0.004057644,-0.003130052,-0.000863973,-0.002444341,0.798203855,0.990834651,0.986046029,0.997456009,0.800924578,0.993224166,0.989214885,0.990697243,0.265147823,0.36113384,0.376972572,0.269839097,0.266715918,0.367072246,0.378491525,0.270471714,0.298853009,0.239587715,0.149978564,0.062725587,2
0.976882116,2.701708321,2.844381414,15.60950312,0.997564583,2.918397811,7.08655524,15.61613736,-0.005977832,-0.009406036,-0.001740583,-0.007841186,-0.003548437,-0.004120143,-0.00665403,-0.002974379,0.939819334,0.917614032,0.964039858,0.99162061,0.940322356,0.923502883,0.972497876,0.990296135,0.161536459,0.141773722,0.147942976,0.328148324,0.16427778,0.139487882,0.147068897,0.324676454,0.013129685,-0.004827722,-0.001043318,0.325847992,1
0.25154369,0.359621565,1.117465661,16.05504785,0.259206587,0.369872272,4.600655559,16.06732682,0.001605959,0.007686981,0.005309876,0.004250055,0.004233476,0.002586417,0.009494054,0.00825503,0.825662987,0.991990906,0.950169211,1.000591501,0.820860875,0.992279266,0.946176044,1.000773741,0.186790269,0.18797768,0.189184989,0.383185318,0.184812868,0.187557967,0.181952926,0.38553642,0.015869989,0.006562788,0.008937823,0.40463356,1
0.988205419,2.713518276,2.848585388,15.61561358,1.006486328,2.934368893,7.093132304,15.61840906,0.000230764,0.006482731,0.006250877,0.00012346,0.007384657,0.000795785,0.003220558,0.008055092,0.953557649,0.931120885,0.979652277,1.006612171,0.956249066,0.92821423,0.982793252,1.000272516,0.170292302,0.152445906,0.158477135,0.330533965,0.172710483,0.154289869,0.151687015,0.33142725,0.022956839,0.010217486,0.007098764,0.336397645,1
1.104370619,-1.27643267,-1.448274175,4.471358514,1.048747829,-1.244113188,5.354261218,4.474296538,0.005872514,0.002774412,0.003880374,0.00452216,0.009074252,0.008500519,0.007209527,0.000908533,0.811303643,1.000039869,0.999655958,1.008726871,0.813106846,1.009750812,0.991755732,1.00468749,0.280618047,0.375748241,0.380286917,0.281874887,0.27264707,0.372900714,0.38796406,0.279406418,0.314157779,0.252987973,0.157480723,0.07638055,2
0.096512469,-0.102923712,13.86467299,0.187093908,0.094280687,-0.106568201,13.86908715,0.27734206,0.004463203,0.003330435,0.001390936,0.005532424,0.004478937,0.004942297,0.00979891,0.006335369,0.668832715,0.640462344,1.009486709,1.003649065,0.674949244,0.637754015,1.001570652,1.000607226,0.037802958,0.007749264,0.005959046,0.43611273,0.032198589,0.012378836,0.011950657,0.438968105,0.03128603,0.003796424,0.003753319,0.402017291,0
0.986495329,2.717728627,2.848796984,15.61869414,1.014770026,2.928347957,7.091192301,15.62005832,0.005175852,0.008410246,0.001430373,0.005410677,0.008539815,0.003305207,0.008758816,0.006738676,0.953989977,0.935400022,0.976480511,1.000617869,0.954500754,0.933707849,0.981727465,1.001015766,0.173553949,0.149758349,0.158486879,0.332422575,0.174195244,0.157063438,0.151999926,0.332386258,0.020150322,0.007515308,0.009841029,0.337494462,1
0.251391574,0.363266457,1.121519122,16.06165563,0.250887507,0.370616855,4.594491066,16.06770019,0.002585221,0.009526558,0.007836922,0.007481789,0.007889276,0.006396187,0.002401214,0.008050934,0.822822934,0.988273504,0.943392006,1.007095614,0.820387207,0.993721817,0.952654055,1.009085455,0.180562168,0.186735878,0.180233621,0.387450263,0.182767451,0.18150075,0.189532953,0.39040361,0.015432843,0.004621759,0.004047558,0.401542872,1
3.503203997,5.236136535,2.964267247,1.397254571,2.586989439,3.271375481,3.879949415,1.432620592,-0.007698333,-0.005865581,-0.006582498,-0.008911734,-0.00571754,-5.07E-05,-0.005312655,-0.006619451,0.992515719,0.990591167,0.997916944,0.998936064,0.992267585,0.993393384,0.997325534,0.990894844,0.680098758,0.226377422,0.326104703,0.432530734,0.68074405,0.227340146,0.320963754,0.437268645,0.693871038,0.197000246,0.313568919,0.420019871,5
3.505093355,5.234601144,2.961593897,1.395797472,2.589369027,3.269872234,3.879367838,1.432141983,-0.001346495,-0.007476958,-0.000437979,-0.007088618,-0.00248463,-0.000884114,-0.00805299,-0.009904125,0.992728913,0.998159116,0.994247534,0.993198241,0.994808655,0.993758066,0.990684438,0.990877758,0.682446647,0.230108181,0.327621943,0.4309776,0.679446296,0.225299973,0.328785525,0.438186703,0.703296498,0.193247676,0.3193227,0.421127264,5
0.974337625,2.708233461,2.841837285,15.60366618,1.00537375,2.921675566,7.083810304,15.60836402,-0.006249773,-0.002335443,-0.001603397,-0.009524376,-0.003419751,-0.006455293,-0.009148554,-0.008300437,0.940409744,0.920661506,0.963898427,0.994542419,0.943886845,0.925112522,0.970721164,0.99423383,0.161730831,0.144456324,0.146225505,0.321099329,0.163067427,0.145646056,0.142793943,0.32723024,0.013056332,-0.001276408,-0.00728837,0.323681653,1
1.095584085,-1.288946256,-1.458297965,4.46062701,1.045673781,-1.260716245,5.347586415,4.464270595,-0.00453674,-0.003433263,-0.001166678,-0.007437289,-0.000585254,-0.007250786,-0.00949904,-0.008198386,0.798542541,0.999038679,0.989894097,0.996588605,0.803034312,0.998195304,0.982449455,0.990981455,0.265053277,0.363749095,0.374993385,0.272876452,0.263026801,0.362891656,0.371772617,0.277894432,0.298021438,0.246061603,0.142186755,0.068068052,2
65.71849056,2.00087753,0.934829432,1.369176343,28.99358032,-1.436795225,3.24007245,1.385192488,-0.004877932,-0.003760516,-0.001604706,-0.008392737,-0.003535069,-0.006779459,-0.006470556,-0.001470875,0.992626235,0.998581935,0.992577489,0.998552017,0.993541509,0.991044877,0.992165308,0.997465574,0.644271043,0.203150014,0.240215693,0.457746967,0.651462666,0.201478462,0.239243033,0.460572468,0.646576264,0.008134552,0.116417879,0.42758084,4
1.010574504,0.090446324,0.269227261,0.795560921,1.003910374,0.094827915,0.275141457,1.126648742,-0.007017985,0.252591624,0.018915486,-0.004799513,-0.00211538,0.256497436,0.026540256,-0.001707692,0.614336593,0.99030255,0.926627975,0.995216729,0.614438858,0.995389549,0.924358042,0.9913633,0.270259255,0.604587883,0.351645841,0.329597965,0.2682797,0.601053049,0.348789587,0.327733065,0.287857887,0.579221874,0.32646691,0.324031678,5
1.99856839,-0.354517724,0.304317952,1.371037839,4.588357669,-0.353319,2.134320898,2.310172471,-0.002079453,-0.000933646,-0.001550884,-0.009476286,-0.00972424,-0.005089387,-0.007239335,-0.004260374,0.725517838,0.850255251,0.996875827,0.997233587,0.727867183,0.852842292,0.99935484,0.99901198,0.28211214,0.258212794,0.296493335,0.40990429,0.277770178,0.25674505,0.299921824,0.405297792,0.332073664,0.216509052,0.237864317,0.397874368,3
65.72562941,2.009500107,0.927477564,1.368592188,28.9954294,-1.435582008,3.239806406,1.391579831,-0.003072287,-0.007446183,-0.003002956,-0.009899297,-0.003421461,-0.000654755,-0.009101169,-0.007457849,0.997688227,0.993074821,0.99241079,0.990676092,0.992502613,0.996536518,0.994624761,0.997457651,0.648870936,0.195086911,0.244656729,0.456750065,0.648963107,0.195380816,0.239796692,0.452430651,0.641625711,0.006843997,0.116277358,0.419970607,4
4.720518773,2.684025879,7.574271388,4.747564885,5.64074981,3.210686434,7.568553375,4.753128185,-0.000736919,-0.007647439,-0.002534651,-0.004095845,-0.008544393,-0.006908927,-0.00599275,-0.008169416,0.952890136,0.995159184,0.636027274,0.992137039,0.956773672,0.995818366,0.632345415,0.999763022,0.297090504,0.320704892,0.151800415,0.195844157,0.291465807,0.314439534,0.154774096,0.201797742,0.354588886,0.317454599,0.174377313,0.004857525,3
65.73176505,2.011228624,0.940784887,1.379361657,29.00258112,-1.425452133,3.242497221,1.403092133,0.004323894,0.001163274,0.00492556,0.001469957,0.00152798,0.004756834,0.009073637,0.003334557,1.006528723,1.004447939,1.002949574,1.008864493,1.006413741,1.008709534,1.007399045,1.005523314,0.658135886,0.207104546,0.251605762,0.464286399,0.654424429,0.214110066,0.253767975,0.465353055,0.657354118,0.012060737,0.123343969,0.431638381,4
65.73224482,2.016781799,0.941428683,1.378010037,29.0045154,-1.420247886,3.241395391,1.395199428,0.009596798,0.008925556,0.003856141,0.004746257,0.005336677,0.00515664,0.00444424,0.005926083,1.008299604,1.000238896,1.008065352,1.007793057,1.000337687,1.002994921,1.009512872,1.009034054,0.659549459,0.21429651,0.25344284,0.468467798,0.659988241,0.213059877,0.247078735,0.469872014,0.652072037,0.010681112,0.120158722,0.437418905,4
0.982443344,2.719206676,2.846548544,15.620813,1.010626583,2.934912684,7.090920257,15.62333476,0.007703203,0.00260246,7.09E-05,0.007387112,0.00394769,0.00415614,0.005515547,0.008151768,0.950284965,0.93230583,0.979607194,1.00665159,0.955643466,0.934208779,0.974789513,1.007770353,0.172127463,0.149410608,0.155502552,0.335473729,0.169504946,0.156586249,0.153025016,0.336500214,0.02041662,0.002899048,0.001682879,0.338083145,1
3.503663204,5.230081895,2.960692113,1.399477226,2.583515058,3.271356495,3.878635628,1.427929752,-0.00480857,-0.005006301,-0.009654598,-0.007369343,-0.009976258,-0.004578413,-0.006241282,-0.005611764,0.996721842,0.99073338,0.990431628,0.999162333,0.995050183,0.991587258,0.990900919,0.993540467,0.682170456,0.227673314,0.323440214,0.439521245,0.676652725,0.222804457,0.326212919,0.431892752,0.698828467,0.189556685,0.320667621,0.418655594,5
0.501864306,0.577193509,1.515775855,17.97505181,0.511006794,0.635005026,5.303162699,17.9932503,-0.004434454,-0.008278107,-0.007689355,-0.008274162,-0.006492756,-0.006366011,-0.009219197,-0.007919422,0.752460563,0.998146977,0.952408446,0.991007522,0.759725442,0.991731378,0.947841049,0.995182152,0.190555983,0.185689077,0.184796677,0.332255489,0.195184597,0.184059015,0.194630745,0.330818746,0.007545475,-1.60E-05,-0.004963509,0.323609616,1
65.72115951,2.002561038,0.926738852,1.37351429,28.99198919,-1.428277598,3.235333286,1.394668172,-0.006833731,-0.004182824,-0.005945256,-0.000648037,-0.00399708,-0.00682003,-0.00562052,-0.009303882,0.992896478,0.998093847,0.996298194,0.99484019,0.999561657,0.997574057,0.995111356,0.991032643,0.6487386,0.201630262,0.245354665,0.456984189,0.652312004,0.197793862,0.236990713,0.456651712,0.639775151,0.000463447,0.11082861,0.427040101,4
-0.071060391,-0.751214374,-1.088963064,5.613379052,-0.283632455,-0.657033678,5.104077679,5.624265709,-0.00426037,-0.009642144,-0.003573451,-0.006507016,-0.000303785,-0.004994177,-0.004390191,-0.000794702,0.659704885,0.995778681,0.990950002,0.995198949,0.652640249,0.998271542,0.99652708,0.998253806,0.198745699,0.217068214,0.288233533,0.445644415,0.193964813,0.220554316,0.284885944,0.446585322,0.006822479,-0.003016563,-0.000502135,0.39778596,2
4.730153463,2.696841461,7.580674444,4.756002611,5.645819136,3.216990978,7.583403167,4.764578427,0.007395655,0.009643385,0.006135353,0.007784573,0.000791998,0.007380052,0.005839581,0.005180366,0.958291902,1.005573634,0.643127088,1.004660235,0.957921136,1.004297038,0.649366556,1.003792974,0.308311578,0.32931603,0.158635236,0.206624415,0.310417211,0.332539613,0.159184171,0.205578884,0.360943964,0.327456894,0.188841611,0.008586431,3
0.243163555,0.351894006,1.10672055,16.05278954,0.247161794,0.360946989,4.58942969,16.05474031,-0.008466311,-0.003776996,-0.000967391,-0.008324915,-0.008151417,-0.009917148,-0.007946326,-0.002451468,0.816480735,0.986474473,0.940128813,0.993980832,0.816271427,0.983392846,0.939550956,0.991497222,0.170793849,0.173909893,0.16993685,0.376273385,0.172802042,0.180556406,0.178019366,0.380610254,0.01265185,-0.002187714,0.001160052,0.393756736,1
0.243429176,0.357947666,1.113347742,16.05490666,0.250083028,0.364403024,4.591158981,16.05900882,0,0,0,0,0,0,0,0,0.817467953,0.986796809,0.942690939,1,0.817467953,0.986796809,0.942690939,1,0.178392549,0.181431853,0.179726914,0.381187369,0.178392549,0.181431853,0.179726914,0.381187369,0.014484751,0.001956268,0.001574872,0.4,1
3.51232358,5.245693071,2.980252545,1.405874991,2.598941871,3.27466106,3.88474525,1.438264284,0.007736566,0.008106744,0.008561274,0.008795761,0.002997545,0.009799764,0.00119846,0.003807951,1.006760155,1.003724613,1.002975138,1.005900876,1.002694895,1.001428639,1.00552807,1.008075107,0.69425845,0.239638524,0.334950707,0.446811017,0.691095645,0.236107001,0.332514042,0.442457151,0.712714053,0.19912419,0.327117005,0.43648772,5
1.019600797,0.100666086,0.280141703,0.812114075,1.012644464,0.105019366,0.280994446,1.136999285,0.007420936,0.264732734,0.034396778,0.009639662,0.006684073,0.263646366,0.035133957,0.009134117,0.623426118,1.008905034,0.938571374,1.001468288,0.623836176,1.00504855,0.935626869,1.006553474,0.278271471,0.612525727,0.36223186,0.333930295,0.276082727,0.61037472,0.356871155,0.332080945,0.300626494,0.587517109,0.332818739,0.338338412,5
1.582703416,-1.463796674,-0.66771382,0.990779928,1.494310751,-1.508870823,-0.911098534,0.993517075,-0.005345195,-0.006332322,-0.006640804,-0.006257315,-0.008465462,-0.006527841,-0.003856816,-0.003843101,0.970616569,0.807271018,0.890745672,0.992163784,0.974449894,0.806281242,0.891649189,0.992446907,0.314268887,0.181537116,0.314615829,0.319823989,0.322540044,0.181272896,0.309311724,0.325754084,0.369276605,0.120506388,0.297341265,0.393923392,3
0.984298322,2.711867824,2.847470057,15.61596176,1.01584182,2.92783927,7.093413927,15.6223772,0.002780017,0.003352885,0.008431829,0.003962351,0.007536262,0.006025933,0.004807272,0.002861574,0.947381209,0.929972033,0.982026012,1.002853383,0.951836364,0.933558297,0.982815833,1.006528175,0.166541059,0.151164758,0.153356942,0.334658685,0.174451403,0.151197505,0.157731249,0.339674083,0.019662608,0.005789157,0.00883355,0.341206386,1
0.237027575,0.354612305,1.109619816,16.05407315,0.249039494,0.357516406,4.586527625,16.05159634,-0.004566877,-0.003568887,-0.00118319,-0.002302341,-0.007049856,-0.005147055,-0.007128479,-0.008252968,0.813903498,0.981123317,0.941426469,0.992665933,0.81722436,0.984880821,0.933681644,0.998513844,0.168685728,0.179032475,0.174806584,0.375104807,0.17215536,0.17609913,0.173070302,0.375691416,0.006373935,-0.002879664,-0.000878186,0.390766106,1
1.00611626,0.087514237,0.267118172,0.801771301,1.004771057,0.097037431,0.270518983,1.124001694,-0.006873866,0.253853475,0.021857719,-0.007660057,-0.006997431,0.24897267,0.027343683,-0.006191585,0.613292844,0.991083782,0.923103893,0.993111981,0.614971864,0.996455058,0.932395894,0.992736581,0.269852537,0.598800828,0.347903538,0.325514062,0.269300093,0.600010445,0.346942926,0.329765745,0.290184104,0.580542281,0.3243039,0.323894852,5
0.085243605,-0.117317579,13.86059858,0.181049519,0.084177458,-0.118660292,13.85376812,0.263197494,-0.001122004,-0.004444228,-0.005156646,-0.000481732,-0.00408848,-0.00316914,-0.002929657,-0.007117482,0.658540798,0.635256094,0.993572778,0.993211191,0.664992079,0.626778054,0.99566737,0.995978394,0.026217009,-0.001967152,-0.005019528,0.427000546,0.026996742,0.002653001,-0.003942552,0.430411835,0.022037697,0.000711283,-0.002001629,0.395672548,0
3.496975571,5.23133881,2.969923024,1.403945156,2.586841992,3.263263203,3.875656459,1.427367267,-0.00310496,-0.008150457,-0.004602477,-0.008577343,-0.001675536,-0.005400046,-0.005581164,-0.003245549,0.993325865,0.991415445,0.996473748,0.998845225,0.996452155,0.995826012,0.994582555,0.995877992,0.679476704,0.227064595,0.321708889,0.436399674,0.683794901,0.228052776,0.326327732,0.439317916,0.697691169,0.190961651,0.31343034,0.423416975,5
